student_id,skill,exercise_id,correct,hint_count,attempt_count,response_time,time_interval
122048,Equation Solving More Than Two Steps,163283,0,3,2,312,0
122049,Interior Angles Triangle,254084,1,0,1,65,0
122049,Equation Solving More Than Two Steps,108032,0,0,0,79,0
122059,Point Plotting,577142,1,0,1,12,0
122088,Area Triangle,208508,0,2,2,99,0
122100,Area Circle,170816,0,0,1,353,0
122100,Rounding,662509,1,0,1,50,0
122103,Interior Angles Figures with More than 3 Sides,137487,0,2,2,131,0
122106,Division Fractions,87117,1,0,1,62,0
122111,Finding y-intercept from Linear Equation,137291,0,3,4,42,0
122113,Addition and Subtraction Fractions,409334,1,0,1,102,0
122113,Equation Solving Two or Fewer Steps,87627,1,0,1,26,0
122115,Division Fractions,218776,1,0,1,88,0
122134,Volume Pyramid,129396,1,0,1,151,0
122137,Pythagorean Theorem,79923,0,0,1,199,0
122139,Distributive Property,161810,0,0,2,51,0
122141,Addition and Subtraction Fractions,86549,0,0,2,138,0
122145,Volume Rectangular Prism,126909,1,0,1,96,0
122145,Greatest Common Factor,122012,0,0,2,189,0
122145,Area Rectangle,169686,0,0,1,73,0
122176,Solving Systems of Linear Equations,128298,0,3,2,95,0
122179,Equation Solving More Than Two Steps,107902,1,0,1,42,0
122181,Ordering Integers,53331,1,0,1,12,0
122181,Finding y-intercept from Linear Equation,137327,1,0,1,57,0
122182,Median,256956,1,0,1,252,0
122182,Divisibility Rules,121773,1,0,1,67,0
122182,Write Linear Equation from Ordered Pairs,167313,1,0,1,212,0
122184,Interior Angles Triangle,254150,1,0,1,34,0
122184,Addition and Subtraction Integers,189211,1,0,1,72,0
122184,Distributive Property,161785,1,0,1,58,0
122186,Distributive Property,187171,1,0,1,48,0
122238,Multiplication and Division Integers,189537,1,0,1,39,0
122238,Conversion of Fraction Decimals Percents,85886,1,0,1,43,0
122238,Multiplication Fractions,86797,1,0,1,94,0
122238,Volume Sphere,126258,1,0,1,96,0
122244,Equation Solving Two or Fewer Steps,87493,1,0,1,70,0
122255,Interior Angles Figures with More than 3 Sides,137575,1,0,1,23,0
122349,Pythagorean Theorem,79356,1,0,1,29,0
122350,Conversion of Fraction Decimals Percents,398044,1,0,1,46,0
122411,Pythagorean Theorem,79572,1,0,1,56,0
122488,Multiplication and Division Positive Decimals,335442,1,0,1,21,0
122532,Equivalent Fractions,423187,1,0,1,141,0
122608,Square Root,401343,1,0,1,12,0
122608,Prime Number,956,0,0,3,86,0
122614,Equation Solving Two or Fewer Steps,685457,1,0,1,22,0
122616,Complementary and Supplementary Angles,551833,1,0,1,50,0
122616,Perimeter of a Polygon,668044,1,0,1,56,0
122657,Surface Area Rectangular Prism,126629,0,0,2,137,0
122657,Surface Area Rectangular Prism,127574,1,0,1,110,0
122689,Circumference,659447,1,0,1,97,0
122689,Concept Volume,659465,1,0,1,103,0
122693,Recognize Linear Pattern,122302,0,0,2,91,0
122698,Interior Angles Triangle,253897,1,0,1,45,0
122698,Equation Solving More Than Two Steps,108126,1,0,1,11,0
122709,Addition Whole Numbers,49287,1,0,1,58,0
122712,Addition and Subtraction Fractions,86359,1,0,1,94,0
122712,Addition and Subtraction Fractions,86749,1,0,1,166,0
122727,Addition and Subtraction Fractions,417930,1,0,1,46,0
122760,Division Fractions,218776,1,0,1,55,0
122766,Equation Solving Two or Fewer Steps,88391,1,0,1,58,0
122766,Circumference ,171952,0,0,1,74,0
122767,Divisibility Rules,121809,1,0,1,20,0
122767,Volume Rectangular Prism,126871,0,0,2,38,0
122770,Absolute Value,338868,1,0,1,58,0
122772,Interior Angles Figures with More than 3 Sides,137466,0,3,1,71,0
122795,Addition and Subtraction Fractions,86648,1,0,1,173,0
122795,Addition and Subtraction Fractions,86352,1,0,1,53,0
122795,Addition and Subtraction Fractions,186659,1,0,1,68,0
122795,Finding y-intercept from Linear Equation,137353,1,0,1,40,0
122816,Equation Solving Two or Fewer Steps,107865,0,0,1,78,0
122822,Greatest Common Factor,121940,1,0,1,161,0
122823,Order of Operations All,51092,1,0,1,31,0
122826,Multiplication Fractions,86835,1,0,1,85,0
122861,Prime Number,686665,1,0,1,58,0
122869,Interior Angles Figures with More than 3 Sides,578042,0,0,2,31,0
122878,Area Parallelogram,171156,1,0,1,98,0
122882,Addition and Subtraction Fractions,417869,1,0,1,38,0
122885,Addition and Subtraction Fractions,409296,0,0,1,130,0
122885,Unit Conversion Standard to Metric,125229,1,0,1,55,0
122886,Area Trapezoid,171496,1,0,1,56,0
122887,Probability of a Single Event,73389,0,0,1,605,0
122887,Addition and Subtraction Integers,189200,1,0,1,59,0
122891,Histogram as Table or Graph,51388,1,0,1,55,0
122891,Unit Conversion Standard to Metric,125142,0,0,1,107,0
122971,Order of Operations All,50998,1,0,1,131,0
122971,Square Root,89681,1,0,1,67,0
122971,Equation Solving Two or Fewer Steps,87738,1,0,1,40,0
122978,Scatter Plot,48833,1,0,1,44,0
122978,Addition and Subtraction Fractions,409191,0,3,2,31,0
122978,Division Fractions,402079,0,4,1,48,0
122985,Area Irregular Figure,171001,1,0,1,262,0
122989,Equation Solving More Than Two Steps,108011,1,0,1,25,0
122989,Equation Solving More Than Two Steps,108217,1,0,1,49,0
122989,Scale Factor,86266,0,0,1,133,0
122996,Box and Whisker,289577,1,0,1,29,0
122996,Ordering Integers,53307,1,0,1,53,0
122996,Division Fractions,218753,1,0,1,132,0
122996,Prime Number,88002,0,0,1,60,0
122996,Addition and Subtraction Fractions,86671,1,0,1,32,0
123009,Area Trapezoid,171503,1,0,1,125,0
123151,Write Linear Equation from Situation,49727,0,0,1,31,0
123151,Finding Slope From Situation,401080,1,0,1,92,0
123151,Division Fractions,218737,1,0,1,38,0
123162,Proportion,210597,1,0,1,48,0
123162,Point Plotting,114076,1,0,1,76,0
123166,Simplifying Expressions positive exponents,149261,0,3,2,128,0
123173,Area Irregular Figure,171055,0,0,1,88,0
123192,Addition and Subtraction Fractions,186660,1,0,1,70,0
123192,Recognize Linear Pattern,122265,1,0,1,64,0
123208,Addition and Subtraction Integers,189201,1,0,1,15,0
123208,Solving for a variable,55075,1,0,1,36,0
123208,Area Irregular Figure,170897,1,0,1,79,0
123208,Histogram as Table or Graph,32027,1,0,1,85,0
123234,Division Fractions,402063,1,0,1,22,0
123234,Least Common Multiple,86193,0,4,1,222,0
123234,Square Root,89628,1,0,1,63,0
123234,Area Irregular Figure,170909,0,0,1,215,0
123235,Equation Solving Two or Fewer Steps,88333,1,0,1,30,0
123271,Volume Pyramid,129396,1,0,1,98,0
123282,Interior Angles Figures with More than 3 Sides,578142,1,0,1,256,0
123284,Area Parallelogram,672532,1,0,1,28,0
123285,Interior Angles Figures with More than 3 Sides,570340,1,0,1,66,0
123285,Volume Rectangular Prism,600651,1,0,1,32,0
123287,Area Parallelogram,637267,1,0,1,38,0
123366,Scale Factor,86368,1,0,1,73,0
123368,Addition and Subtraction Integers,89710,1,0,1,52,0
123393,Equation Solving Two or Fewer Steps,685446,1,0,1,104,0
123393,Equation Solving Two or Fewer Steps,685463,1,0,1,124,0
123441,Complementary and Supplementary Angles,551832,1,0,1,40,0
123453,Complementary and Supplementary Angles,551832,0,0,3,166,0
123627,Recognize Linear Pattern,122308,1,0,1,32,0
123627,Number Line,178,1,0,1,69,0
123686,Point Plotting,569689,0,0,1,49,0
123687,Properties and Classification Prism,668713,1,0,1,102,0
123690,Area Triangle,208508,1,0,1,100,0
123707,Making a Table from an Equation,232329,1,0,1,28,0
123707,Polynomial Factors,160410,0,3,2,84,0
123904,Interior Angles Figures with More than 3 Sides,89070,1,0,1,76,0
123922,Divisibility Rules,87559,1,0,1,41,0
123923,Divisibility Rules,87445,0,0,1,154,0
123932,Distributive Property,187252,1,0,1,97,0
123936,Least Common Multiple,86204,1,0,1,92,0
123936,Addition and Subtraction Integers,89746,1,0,1,26,0
123937,Conversion of Fraction Decimals Percents,534249,1,0,1,164,0
123977,Addition and Subtraction Integers,89754,1,0,1,59,0
123977,Divisibility Rules,87430,0,0,1,93,0
123986,Interior Angles Figures with More than 3 Sides,570338,1,0,1,92,0
124017,Properties and Classification Circle,637292,1,0,1,28,0
124069,Addition and Subtraction Integers,89740,0,0,2,49,0
124072,Multiplication and Division Integers,54430,1,0,1,29,0
124072,Equation Solving Two or Fewer Steps,97707,0,0,1,330,0
124072,Circumference ,659445,1,0,1,10,0
124073,Order of Operations All,51010,1,0,1,43,0
124078,Multiplication Proper Fractions,659463,0,0,1,32,0
124080,Equivalent Fractions,372457,1,0,1,57,0
124084,Equivalent Fractions,372482,1,0,1,27,0
124088,Subtraction Mixed Fractions,659466,0,5,2,89,0
124216,Substitution,129182,1,0,1,61,0
124219,Prime Number,88053,1,0,1,64,0
124221,"Order of Operations +,-,/,* () positive reals",84608,1,0,1,27,0
124221,Mean,248096,0,0,1,199,0
124225,Addition and Subtraction Integers,89889,1,0,1,54,0
124227,Multiplication and Division Integers,54211,1,0,1,25,0
124227,Proportion,87275,1,0,1,57,0
124227,Circumference ,173214,1,0,1,148,0
124235,Area Rectangle,659453,1,0,1,17,0
124237,Equation Solving Two or Fewer Steps,88312,0,0,2,85,0
124238,Equivalent Fractions,210593,1,0,1,55,0
124244,Equivalent Fractions,210625,1,0,1,73,0
124244,Equation Solving Two or Fewer Steps,107783,1,0,1,58,0
124254,Distributive Property,187191,0,3,1,32,0
124254,Multiplication and Division Integers,54415,1,0,1,14,0
124325,Addition and Subtraction Integers,89730,0,0,2,70,0
124325,Distributive Property,187142,1,0,1,79,0
124325,Multiplication Fractions,658579,0,2,3,90,0
124326,Scale Factor,86387,1,0,1,40,0
124329,Divisibility Rules,87597,1,0,1,72,0
124335,Equivalent Fractions,372313,1,0,1,52,0
124336,Addition and Subtraction Integers,89911,1,0,1,38,0
124336,Equation Solving Two or Fewer Steps,122052,0,2,2,199,0
124336,Equation Solving Two or Fewer Steps,97763,0,0,4,110,0
124339,Prime Number,88063,1,0,1,72,0
124350,Multiplication and Division Integers,90031,0,0,1,72,0
124352,Multiplication and Division Integers,90184,0,0,1,62,0
124352,Proportion,8985,1,0,1,46,0
124353,Volume Cylinder,127097,1,0,1,56,0
124363,Equation Solving More Than Two Steps,163275,0,0,3,237,0
124462,Equation Solving Two or Fewer Steps,87969,1,0,1,63,0
124495,Composition of Function Adding,227393,1,0,1,69,0
124571,Equivalent Fractions,210651,0,0,1,91,0
124571,Scientific Notation,188884,1,0,1,20,0
124637,Addition and Subtraction Fractions,86548,1,0,1,82,0
124637,Ordering Positive Decimals,52972,1,0,1,36,0
124677,Histogram as Table or Graph,51358,1,0,1,118,0
124677,Area Parallelogram,171311,1,0,1,78,0
124677,Volume Cone,130213,0,3,2,77,0
124677,Divisibility Rules,121854,1,0,1,99,0
124714,Interior Angles Figures with More than 3 Sides,137449,1,0,1,173,0
124718,"Order of Operations +,-,/,* () positive reals",66803,1,0,1,82,0
124718,Unit Conversion Within a System,124150,1,0,1,82,0
124749,Write Linear Equation from Situation,49702,0,0,1,69,0
124751,Factoring Polynomials Standard,696292,1,0,1,41,0
124795,Addition and Subtraction Fractions,418666,1,0,1,215,0
124847,Probability of a Single Event,119308,0,0,2,96,0
124855,Multiplication and Division Positive Decimals,335471,1,0,1,71,0
124856,Addition and Subtraction Integers,89706,1,0,1,34,0
124946,Scientific Notation,188855,1,0,1,44,0
124946,Volume Prism,128026,0,0,1,145,0
124952,Equation Solving Two or Fewer Steps,87791,0,0,2,51,0
124976,Order of Operations All,51007,1,0,1,64,0
125007,Addition and Subtraction Integers,89734,1,0,1,33,0
125012,Multiplication and Division Positive Decimals,335432,1,0,1,75,0
125045,Equation Solving Two or Fewer Steps,88158,1,0,1,87,0
125056,Order of Operations All,84650,1,0,1,60,0
125162,Addition and Subtraction Integers,89747,1,0,1,33,0
125206,Finding Slope from Ordered Pairs,148843,1,0,1,76,0
125246,Equation Solving Two or Fewer Steps,87573,1,0,1,100,0
125246,Solving for a variable,255887,1,0,1,89,0
125246,Interior Angles Figures with More than 3 Sides,137545,1,0,1,222,0
125257,Order of Operations All,50995,1,0,1,42,0
125281,Addition and Subtraction Integers,53880,1,0,1,59,0
125281,Write Linear Equation from Slope and y-intercept,201780,0,3,1,542,0
125380,Algebraic Solving,13386,0,0,1,450,0
125416,Order of Operations All,85074,1,0,1,116,0
125417,Equation Solving Two or Fewer Steps,97617,0,0,2,28,0
125418,Conversion of Fraction Decimals Percents,85899,1,0,1,320,0
125418,Prime Factor,421116,1,0,1,51,0
125419,Rounding,88485,1,0,1,33,0
125421,Addition and Subtraction Fractions,86662,1,0,1,64,0
125421,Conversion of Fraction Decimals Percents,85962,0,3,3,145,0
125421,Substitution,125650,1,0,1,30,0
125422,Divisibility Rules,87455,0,3,2,136,0
125422,Addition and Subtraction Integers,53880,0,3,3,44,0
125424,Equation Solving Two or Fewer Steps,97575,0,0,1,119,0
125426,Multiplication and Division Integers,189363,1,0,1,30,0
125427,Rounding,88416,0,4,2,36,0
125432,Ordering Positive Decimals,66442,1,0,1,50,0
125434,Subtraction Proper Fractions,659412,0,0,1,61,0
125435,Least Common Multiple,86167,0,5,2,36,0
125456,Area Trapezoid,583732,0,0,1,85,0
125456,Greatest Common Factor,586178,0,0,1,58,0
125461,Interior Angles Figures with More than 3 Sides,570337,1,0,1,41,0
125465,Area Circle,620387,0,1,3,163,0
125482,Properties and Classification Circle,637292,0,1,1,23,0
125490,Ordering Fractions,97908,0,0,0,71,0
125493,Multiplication Positive Decimals,659472,0,0,1,94,0
125499,Exponents,557998,1,0,1,87,0
125502,"Order of Operations +,-,/,* () positive reals",84993,1,0,1,17,0
125502,Multiplication and Division Positive Decimals,88527,1,0,1,54,0
125539,Rounding,568932,1,0,1,38,0
125542,Midpoint,583744,1,0,1,68,0
125553,Addition and Subtraction Integers,564190,1,0,1,114,0
125553,Conversion of Fraction Decimals Percents,86052,1,0,1,36,0
125557,Ordering Fractions,66271,1,0,1,66,0
125557,Addition and Subtraction Fractions,419444,0,2,3,59,0
125562,Multiplication and Division Positive Decimals,620284,1,0,1,49,0
125564,Exponents,88210,1,0,1,18,0
125566,"Order of Operations +,-,/,* () positive reals",84618,1,0,1,22,0
125567,Addition and Subtraction Positive Decimals,335381,1,0,1,90,0
125580,Ordering Fractions,97772,1,0,1,333,0
125580,Addition and Subtraction Positive Decimals,335355,1,0,1,81,0
125585,Exponents,88232,1,0,1,73,0
125586,Ordering Integers,53314,1,0,1,50,0
125586,"Order of Operations +,-,/,* () positive reals",84980,1,0,1,16,0
125587,Division Fractions,591550,0,1,2,87,0
125590,"Order of Operations +,-,/,* () positive reals",547842,1,0,1,98,0
125591,Multiplication and Division Positive Decimals,335452,1,0,1,64,0
125598,Multiplication and Division Positive Decimals,620283,1,0,1,30,0
125612,Circumference ,662053,1,0,1,47,0
125665,Equation Solving Two or Fewer Steps,122109,1,0,1,25,0
125665,Distributive Property,187164,1,0,1,89,0
125700,Probability of a Single Event,73343,1,0,1,37,0
125732,Volume Cylinder,127076,0,3,1,111,0
125800,Least Common Multiple,86139,1,0,1,68,0
125801,Ordering Integers,53324,1,0,1,28,0
125801,Distributive Property,187113,1,0,1,66,0
125802,Multiplication and Division Integers,94839,1,0,1,52,0
125808,Area Circle,172355,0,3,6,1328,0
125811,Addition and Subtraction Integers,53959,1,0,1,57,0
125812,Addition and Subtraction Fractions,86578,1,0,1,117,0
125813,"Order of Operations +,-,/,* () positive reals",51189,1,0,1,85,0
125818,Multiplication and Division Integers,189568,1,0,1,24,0
125819,Least Common Multiple,554246,0,0,2,1554,0
125845,Addition and Subtraction Integers,53963,1,0,1,20,0
125845,Addition and Subtraction Integers,89949,1,0,1,69,0
125845,Conversion of Fraction Decimals Percents,85874,1,0,1,76,0
125848,Equivalent Fractions,372281,1,0,1,28,0
125875,Square Root,558854,0,0,2,114,0
125876,Conversion of Fraction Decimals Percents,85925,1,0,1,80,0
125882,Area Circle,172404,1,0,1,73,0
125886,Ordering Positive Decimals,52972,1,0,1,93,0
125889,Square Root,557955,1,0,1,54,0
125891,Properties and Classification Circle,260145,1,0,1,11,0
125892,Least Common Multiple,659410,1,0,1,87,0
125892,Nets of 3D Objects,659408,1,0,1,75,0
125919,"Order of Operations +,-,/,* () positive reals",84997,1,0,1,59,0
125942,Divisibility Rules,188776,1,0,1,180,0
125942,Scale Factor,86308,1,0,1,130,0
125984,Multiplication and Division Integers,94842,1,0,1,62,0
125984,Addition and Subtraction Integers,89897,0,0,1,19,0
125984,Equation Solving Two or Fewer Steps,87886,1,0,1,68,0
125984,Prime Number,88088,1,0,1,70,0
125984,Division Fractions,87043,0,0,1,91,0
125984,Calculations with Similar Figures,86501,0,4,2,113,0
125990,Equation Solving Two or Fewer Steps,87545,1,0,1,35,0
125990,Ordering Positive Decimals,85737,1,0,1,15,0
125990,Counting Methods,93627,1,0,1,44,0
125992,Addition and Subtraction Positive Decimals,335345,1,0,1,87,0
126002,Counting Methods,93698,1,0,1,41,0
126004,Order of Operations All,51044,0,0,2,100,0
126052,Addition and Subtraction Fractions,86554,1,0,1,38,0
126054,Addition and Subtraction Fractions,86607,1,0,1,79,0
126072,Multiplication and Division Integers,94837,1,0,1,80,0
126072,Equation Solving Two or Fewer Steps,87992,1,0,1,70,0
126079,Addition and Subtraction Positive Decimals,335308,1,0,1,66,0
126079,Simplifying Expressions positive exponents,149025,1,0,1,83,0
126146,Multiplication and Division Integers,189556,1,0,1,61,0
126147,Range,92373,1,0,1,83,0
126147,Substitution,125645,1,0,1,43,0
126148,Point Plotting,114087,1,0,1,71,0
126154,Multiplication and Division Integers,94849,1,0,1,51,0
126154,Substitution,125643,1,0,1,35,0
126155,Area Trapezoid,76211,1,0,1,214,0
126157,Addition and Subtraction Fractions,186631,0,4,1,66,0
126162,Addition and Subtraction Integers,53876,0,2,3,90,0
126166,"Order of Operations +,-,/,* () positive reals",84981,1,0,1,53,0
126166,Addition and Subtraction Integers,620277,0,0,1,65,0
126167,Conversion of Fraction Decimals Percents,86077,1,0,1,15,0
126167,Addition and Subtraction Fractions,53786,1,0,1,42,0
126167,Addition and Subtraction Integers,189244,1,0,1,32,0
126167,Range,92393,1,0,1,56,0
126213,Area Trapezoid,173027,1,0,1,105,0
126217,Addition and Subtraction Integers,564196,1,0,1,78,0
126226,"Order of Operations +,-,/,* () positive reals",84589,0,3,2,99,0
126226,Ordering Positive Decimals,85726,0,0,3,54,0
126232,Addition and Subtraction Integers,564190,1,0,1,139,0
126232,Exponents,88241,1,0,1,102,0
126299,Division Fractions,658371,1,0,1,102,0
126333,Equation Solving Two or Fewer Steps,87841,0,0,3,98,0
126455,Equivalent Fractions,359666,0,3,6,159,0
126455,Distributive Property,187131,0,3,2,191,0
126456,Greatest Common Factor,554247,1,0,1,64,0
